prolific_id,rt,block_type,fam_trial,background,deviant,block_id,exp
61353c933f32fef782432cc7,510,all_background,3,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif,4,experiment139
5f0c002c47848351fd023d3d,3432,all_background,9,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,3,experiment139
5f06adcc64da4e018096b019,1177,deviant,9,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,3,experiment139
5f3ccceaac7ac7b57eb048c8,3490,all_background,3,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,4,experiment139
5c840aedbad8fb000106cb44,334,all_background,9,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,6,experiment139
5dcaca406f3f1679d7a65c67,3340,deviant,9,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,5,experiment139
5b8133ba0d65aa00014d5e1f,4014,deviant,9,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif,4,experiment139
5f57fd0328b04b3489d452e9,4487,all_background,1,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif,5,experiment139
60bfb232964ddc13f6c510d3,3876,all_background,3,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,1,experiment139
646cbcc06f047d69e56fb3a6,6272,all_background,3,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,3,experiment139
5f4813b2b7e5b32a618caf42,3065,deviant,9,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,2,experiment139
60ad28c6d838565067ab1b6c,4303,deviant,9,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,2,experiment139
60617c7346cd805e5bfc8893,2239,all_background,9,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,5,experiment139
648ab6df753c56d19b3b85e3,549,all_background,9,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_right_1.gif,5,experiment139
60bc487bce7d279e68557d21,4240,deviant,9,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_right_1.gif,4,experiment139
61324459277ad7b87bcf3839,598,deviant,3,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif,1,experiment139
5f47cf4a3f1a490e43c58008,3749,all_background,1,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,2,experiment139
5d430fdf871f1700017b2a81,1066,deviant,3,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,5,experiment139
609337515bc9469811c3486c,800,all_background,3,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_right_1.gif,4,experiment139
649da3ed50af5df3e264fe9d,1413,all_background,1,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,3,experiment139
61141453a04a618cbce285f6,416,all_background,9,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,3,experiment139
5f06adcc64da4e018096b019,4927,deviant,1,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif,4,experiment139
57a4e76dbaec1b000169924a,8053,deviant,1,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif,5,experiment139
5d8d03a1704e2300160ec8a6,172,deviant,9,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,5,experiment139
613867f34e206e4f573bc6ef,2008,all_background,9,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_left_1.gif,6,experiment139
6047d6d0d417c506acaed635,3252,deviant,9,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif,3,experiment139
648ab6df753c56d19b3b85e3,870,deviant,1,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,6,experiment139
5fad264fdb48fd3b7878aea7,7378,all_background,1,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,4,experiment139
612cd2f05da3662ad2de5b36,1349,all_background,3,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,2,experiment139
6511e38ac9a0d7cb63342f27,1537,all_background,9,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,3,experiment139
609337515bc9469811c3486c,845,deviant,1,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,5,experiment139
5ec840b8011f373089f7dd80,3373,deviant,9,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif,4,experiment139
60267ea2c1e12331ce6a3f21,7818,deviant,9,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif,5,experiment139
5f118b08b0b357000879e999,8607,deviant,1,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,1,experiment139
5dcaca406f3f1679d7a65c67,3016,deviant,3,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,6,experiment139
5f4813b2b7e5b32a618caf42,1057,all_background,3,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,3,experiment139
649da3ed50af5df3e264fe9d,631,deviant,1,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,4,experiment139
61324459277ad7b87bcf3839,544,all_background,1,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_right_1.gif,2,experiment139
65241c1860abc06eaec296df,1956,all_background,9,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,6,experiment139
5d8d03a1704e2300160ec8a6,631,deviant,1,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,6,experiment139
60bfb232964ddc13f6c510d3,3766,deviant,3,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,2,experiment139
5f764794f90c7d0ca0eb15df,5479,deviant,1,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,1,experiment139
61141453a04a618cbce285f6,6463,deviant,1,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif,4,experiment139
5b8133ba0d65aa00014d5e1f,7780,deviant,3,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,5,experiment139
5d430fdf871f1700017b2a81,1258,all_background,3,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_right_1.gif,6,experiment139
60bc487bce7d279e68557d21,2391,deviant,3,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,5,experiment139
646cbcc06f047d69e56fb3a6,9274,deviant,3,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif,4,experiment139
5f47cf4a3f1a490e43c58008,2651,all_background,3,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,3,experiment139
6047d6d0d417c506acaed635,1009,all_background,3,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif,4,experiment139
5bea07369907dd00013bd93d,1545,all_background,9,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,5,experiment139
57a4e76dbaec1b000169924a,1137,all_background,3,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,6,experiment139
60ad28c6d838565067ab1b6c,6396,all_background,3,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,3,experiment139
5d553414092f860001ceb313,1630,deviant,9,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,6,experiment139
6522d7796cfef17c92a62206,5243,deviant,9,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,2,experiment139
60267ea2c1e12331ce6a3f21,7317,deviant,1,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif,6,experiment139
612cd2f05da3662ad2de5b36,1797,deviant,3,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,3,experiment139
646cbcc06f047d69e56fb3a6,2527,all_background,1,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,5,experiment139
612b47fce0d4f1a36ff8a758,4717,all_background,9,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_right_2.gif,3,experiment139
60bfb232964ddc13f6c510d3,4579,all_background,1,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,3,experiment139
64415f13c31cd10261715b38,8969,deviant,9,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,4,experiment139
5f4813b2b7e5b32a618caf42,1622,deviant,3,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,4,experiment139
649da3ed50af5df3e264fe9d,1807,all_background,3,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,5,experiment139
61353c933f32fef782432cc7,6173,deviant,9,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,5,experiment139
615a4f363daa8a6c9b5a5c8a,6227,deviant,1,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,1,experiment139
61324459277ad7b87bcf3839,3045,all_background,3,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,3,experiment139
60bc487bce7d279e68557d21,947,all_background,3,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,6,experiment139
5f0c002c47848351fd023d3d,7646,deviant,9,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,4,experiment139
6047d6d0d417c506acaed635,2352,deviant,3,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,5,experiment139
61088f5351df7edad3fa8c5f,7241,all_background,9,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,1,experiment139
5f06adcc64da4e018096b019,897,all_background,9,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif,5,experiment139
5f764794f90c7d0ca0eb15df,8219,deviant,3,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,2,experiment139
61141453a04a618cbce285f6,8644,deviant,3,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,5,experiment139
5fda3d6ef9e8cb63fa4d0c04,3923,deviant,9,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,4,experiment139
5b8133ba0d65aa00014d5e1f,4963,deviant,1,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,6,experiment139
61353c933f32fef782432cc7,2586,deviant,1,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_right_1.gif,6,experiment139
6034b8c81319ee685c7beeaf,7541,all_background,9,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,2,experiment139
615a4f363daa8a6c9b5a5c8a,567,all_background,1,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,2,experiment139
5bb20ae1ec73cb00011d60e8,2572,all_background,9,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_right_1.gif,2,experiment139
609337515bc9469811c3486c,1384,all_background,9,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,6,experiment139
612b47fce0d4f1a36ff8a758,1806,all_background,3,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif,4,experiment139
5f06adcc64da4e018096b019,659,all_background,1,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,6,experiment139
6511e38ac9a0d7cb63342f27,8683,deviant,9,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,4,experiment139
5ec840b8011f373089f7dd80,1389,all_background,9,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,5,experiment139
5f0c002c47848351fd023d3d,2449,all_background,3,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,5,experiment139
64415f13c31cd10261715b38,9590,all_background,3,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,5,experiment139
60ad28c6d838565067ab1b6c,4739,deviant,3,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,4,experiment139
6034b8c81319ee685c7beeaf,5805,deviant,1,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,3,experiment139
612b47fce0d4f1a36ff8a758,2149,deviant,1,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif,5,experiment139
61088f5351df7edad3fa8c5f,9911,all_background,1,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif,2,experiment139
5bb20ae1ec73cb00011d60e8,3378,all_background,1,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,3,experiment139
5eacb823eb3ceb32de9b6df3,2455,deviant,1,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,1,experiment139
611d3361e7b4edd2d89ff3c3,1785,all_background,9,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,1,experiment139
612cd2f05da3662ad2de5b36,2157,deviant,9,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,4,experiment139
60bfb232964ddc13f6c510d3,1867,all_background,9,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,4,experiment139
5f4813b2b7e5b32a618caf42,634,all_background,9,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif,5,experiment139
646cbcc06f047d69e56fb3a6,3645,all_background,9,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,6,experiment139
612b47fce0d4f1a36ff8a758,2102,all_background,1,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,6,experiment139
649da3ed50af5df3e264fe9d,1649,deviant,9,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,6,experiment139
6140be2fdc5e6f433f412f7a,10739,deviant,1,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif,1,experiment139
5cf8012a542f5400196a1493,489,all_background,1,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif,1,experiment139
5ec840b8011f373089f7dd80,1916,all_background,3,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,6,experiment139
6047d6d0d417c506acaed635,1942,all_background,9,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif,6,experiment139
5f0c002c47848351fd023d3d,4986,deviant,3,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,6,experiment139
5f764794f90c7d0ca0eb15df,1678,all_background,9,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif,3,experiment139
612cd2f05da3662ad2de5b36,1853,all_background,1,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif,5,experiment139
5f47cf4a3f1a490e43c58008,7738,deviant,9,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,4,experiment139
611d3361e7b4edd2d89ff3c3,2680,deviant,1,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,2,experiment139
5f118b08b0b357000879e999,4322,all_background,9,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,3,experiment139
61141453a04a618cbce285f6,3316,deviant,9,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,6,experiment139
615a4f363daa8a6c9b5a5c8a,2290,all_background,9,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,3,experiment139
651b1636aa3a38aef1a8fa5f,1134,all_background,9,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,1,experiment139
5eacb823eb3ceb32de9b6df3,4669,deviant,3,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,2,experiment139
612cd2f05da3662ad2de5b36,2830,deviant,1,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,6,experiment139
5f764794f90c7d0ca0eb15df,3593,all_background,3,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif,4,experiment139
5f118b08b0b357000879e999,7595,all_background,1,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,4,experiment139
5f47cf4a3f1a490e43c58008,9376,deviant,1,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,5,experiment139
651b1636aa3a38aef1a8fa5f,1455,all_background,1,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,2,experiment139
61324459277ad7b87bcf3839,3299,deviant,1,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,5,experiment139
60ad28c6d838565067ab1b6c,2397,all_background,9,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,5,experiment139
615a4f363daa8a6c9b5a5c8a,1773,all_background,3,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_right_1.gif,4,experiment139
611d3361e7b4edd2d89ff3c3,2711,deviant,3,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif,3,experiment139
60bfb232964ddc13f6c510d3,904,deviant,9,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,5,experiment139
5eacb823eb3ceb32de9b6df3,1567,all_background,1,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,3,experiment139
